"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126294955","putative ankyrin-containing lipoprotein Lxx09580","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.02369157675669,5.54167194454121e-07
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126295040","E3 ubiquitin-protein ligase MIB1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",7.34691667569284,1.66447311949056e-26
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126295087","CARD- and ANK-domain containing inflammasome adapter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.34939314942157,0.000607299398526268
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126295133","zinc finger protein 708-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.00615667133143,0.00193690029035162
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126295191","ankyrin repeat domain-containing protein 17-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.69559443802893,2.49892622641594e-12
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126295201","ankyrin repeat and SOCS box protein 16-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.43540584917579,0.00847933465360586
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126295425","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.47999491569216,1.90554596987212e-07
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126272087","venom dipeptidyl peptidase 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.85687486852322,1.4215200587189e-07
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126272513","venom dipeptidyl peptidase 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.094376813557,1.21475969456935e-11
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126272864","venom dipeptidyl peptidase 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.93124389798474,5.86229207517307e-06
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126273243","venom dipeptidyl peptidase 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average infected; Infected diet 33; Infected diet 83",1.93742815645492,5.24324276689543e-06
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126298679","b(0,+)-type amino acid transporter 1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.40568737907882,0.0348278739125175
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126299510","trypsin-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",5.30351562457035,2.61549338293278e-12
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126322572","sodium/potassium-transporting ATPase subunit beta-2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.92977539852797,7.52007749526368e-19
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126337983","uncharacterized LOC126337983","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.69096597274064,5.93116331991506e-05
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126354186","probable Na(+)/H(+) antiporter nhx-9","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.31605023591472,0.0302059249566639
"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","ko04974","Protein digestion and absorption","10/234","35/3456",6.79766534139464e-05,0.0077719973736612,0.0077719973736612,10,"LOC126355358","collagen alpha-1(XVIII) chain-like","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.3463712733102,0.00743777085305355
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126267442","CLIP domain-containing serine protease 14D-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.9077201286478,2.2514363701475e-14
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126272253","interleukin-1 receptor-associated kinase 1-like","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.40237467656988,0.0350885335971038
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126281928","dual oxidase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.40627301977337,0.000138909554371334
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126282030","nuclear factor NF-kappa-B p110 subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.99398817007833,4.34284251576653e-15
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126282207","modular serine protease-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.00297422314451,8.39441705935499e-09
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126293578","clotting factor C-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.55154620413971,7.11735056195338e-07
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126293579","melanization protease 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.43520739154907,2.1637210780619e-13
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126298648","uncharacterized LOC126298648","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.98430196564693,2.82165806241051e-10
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126336325","defensin-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.67753001654563,1.51103353955922e-17
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126355037","beta-1,3-glucan-binding protein 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.53301690364395,0.000173021277169743
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","12/234","52/3456",0.000126992315072251,0.0108895910174455,0.0108895910174455,12,"LOC126355041","beta-1,3-glucan-binding protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.58322697083505,2.43082055310059e-06
