"expression_cluster","database","background","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126284030","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.20004500041169,2.48060826378379e-07,"proliferating cell nuclear antigen","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126284296","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.29403290011228,0.000254034451903367,"DNA replication ATP-dependent helicase/nuclease DNA2","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126293483","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.03858845310574,0.0106286572050221,"DNA replication licensing factor Mcm6","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126335481","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.01495139742844,0.001417228996245,"DNA primase large subunit","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126336750","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.08894697421774,3.49134864090768e-05,"DNA replication licensing factor Mcm7","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126356254","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01506817564741,0.000559209819972059,"DNA replication licensing factor mcm5","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126359832","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.12180245650326,0.0127080803514349,"DNA polymerase epsilon subunit 2","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126266939","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126272831","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126272926","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126272928","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126281404","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.1416165008825,0.000415861251378175,"glutathione S-transferase D7-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126281562","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08,"alcohol dehydrogenase class-3","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126282396","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.70186497186621,0.0117577243178486,"uncharacterized LOC126282396","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126293679","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.74546001416418,1.87408534579398e-05,"juvenile hormone epoxide hydrolase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126331335","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.43964828930487,1.47294560817109e-07,"microsomal glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126336625","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126336628","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126336692","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.29084742475274,0.000187888352276763,"glutathione S-transferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126336695","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5744018540379,1.60111953504433e-09,"glutathione S-transferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126336713","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.38648498580568,0.0321237694573588,"glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126336724","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.46225258436274,0.0142453289475936,"glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126336888","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582,"glutathione S-transferase 1-1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126341237","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.00296549369274309,0.0476383810299989,0.0476383810299989,20,"LOC126343702","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.72971733005645,0.000436563025524851,"juvenile hormone epoxide hydrolase 1-like","protein_coding"
