"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","pathway_theme","pathway_scope"
"ko04330","Notch signaling pathway","1/264","24/3900",0.0416666666666667,0.615530303030303,-0.50902896539357,0.814995826552848,1,1,"LOC126266832",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04630","JAK-STAT signaling pathway","1/264","24/3900",0.0416666666666667,0.615530303030303,-0.50902896539357,0.814995826552848,1,1,"LOC126354850",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04141","Protein processing in endoplasmic reticulum","6/264","117/3900",0.0512820512820513,0.757575757575758,-0.717327451281548,0.815048789382835,1,1,"LOC126272984/LOC126266662/LOC126267073/LOC126272567/LOC126267253/LOC126272911",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko05168","Herpes simplex virus 1 infection","4/264","83/3900",0.0481927710843374,0.711938663745893,-0.714709542938552,0.824082568322478,1,1,"LOC126349792/LOC126279120/LOC126282371/LOC126281690",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04260","Cardiac muscle contraction","1/264","25/3900",0.04,0.590909090909091,-0.552866942860786,0.827596730007453,1,1,"LOC126361668",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05030","Cocaine addiction","1/264","25/3900",0.04,0.590909090909091,-0.552866942860786,0.827596730007453,1,1,"LOC126297585",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04810","Regulation of actin cytoskeleton","4/264","84/3900",0.0476190476190476,0.703463203463203,-0.740253885064391,0.831178053580515,1,1,"LOC126299291/LOC126354819/LOC126356108/LOC126335682",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04912","GnRH signaling pathway","2/264","47/3900",0.0425531914893617,0.62862669245648,-0.690123400882162,0.838026537897927,1,1,"LOC126297585/LOC126281608",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04146","Peroxisome","4/264","85/3900",0.0470588235294118,0.695187165775401,-0.765529770618214,0.838034984205681,1,1,"LOC126345263/LOC126354620/LOC126335505/LOC126281672",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04917","Prolactin signaling pathway","1/264","26/3900",0.0384615384615385,0.568181818181818,-0.595215776672233,0.839342397950171,1,1,"LOC126354850",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko03320","PPAR signaling pathway","2/264","48/3900",0.0416666666666667,0.615530303030303,-0.722114787511071,0.84660158860699,1,1,"LOC126345263/LOC126273423",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05212","Pancreatic cancer","1/264","28/3900",0.0357142857142857,0.527597402597403,-0.675912163483468,0.860495489021517,1,1,"LOC126334974",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05152","Tuberculosis","2/264","50/3900",0.04,0.590909090909091,-0.784406366315681,0.86252845984506,1,1,"LOC126295407/LOC126298572",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04921","Oxytocin signaling pathway","3/264","70/3900",0.0428571428571429,0.633116883116883,-0.834533939781894,0.86316750366254,1,1,"LOC126299291/LOC126297585/LOC126281608",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04150","mTOR signaling pathway","4/264","90/3900",0.0444444444444444,0.656565656565657,-0.888114852459732,0.868919818000757,1,1,"LOC126335021/LOC126272370/LOC126354110/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04020","Calcium signaling pathway","3/264","71/3900",0.0422535211267606,0.624199743918054,-0.861013987214155,0.869538834506258,1,1,"LOC126297585/LOC126267118/LOC126281608",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04138","Autophagy - yeast","3/264","71/3900",0.0422535211267606,0.624199743918054,-0.861013987214155,0.869538834506258,1,1,"LOC126322655/LOC126354753/LOC126297585",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko01521","EGFR tyrosine kinase inhibitor resistance","1/264","29/3900",0.0344827586206897,0.509404388714734,-0.714459665418403,0.870007160224595,1,1,"LOC126281608",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04922","Glucagon signaling pathway","2/264","52/3900",0.0384615384615385,0.568181818181818,-0.84460122766429,0.876932023993066,1,1,"LOC126285378/LOC126297585",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05220","Chronic myeloid leukemia","1/264","30/3900",0.0333333333333333,0.492424242424242,-0.751921772059187,0.87887259801863,1,1,"LOC126334974",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05034","Alcoholism","2/264","53/3900",0.0377358490566038,0.55746140651801,-0.873966199327135,0.883601637757846,1,1,"LOC126278549/LOC126282271",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05167","Kaposi sarcoma-associated herpesvirus infection","2/264","53/3900",0.0377358490566038,0.55746140651801,-0.873966199327135,0.883601637757846,1,1,"LOC126281690/LOC126334974",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04620","Toll-like receptor signaling pathway","1/264","31/3900",0.032258064516129,0.476539589442815,-0.788373408463731,0.887135552572398,1,1,"LOC126281690",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04979","Cholesterol metabolism","1/264","31/3900",0.032258064516129,0.476539589442815,-0.788373408463731,0.887135552572398,1,1,"LOC126278068",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04071","Sphingolipid signaling pathway","2/264","54/3900",0.037037037037037,0.547138047138047,-0.902868952088474,0.889936543895382,1,1,"LOC126298572/LOC126281608",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05164","Influenza A","3/264","75/3900",0.04,0.590909090909091,-0.963832095852595,0.892484915967296,1,1,"LOC126266662/LOC126299291/LOC126281608",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko00600","Sphingolipid metabolism","1/264","32/3900",0.03125,0.461647727272727,-0.823881879436612,0.894836822699275,1,1,"LOC126272584",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04010","MAPK signaling pathway","4/264","96/3900",0.0416666666666667,0.615530303030303,-1.02764738516609,0.89920012550976,1,1,"LOC126282257/LOC126266662/LOC126297585/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04062","Chemokine signaling pathway","2/264","56/3900",0.0357142857142857,0.527597402597403,-0.959359199782987,0.901659969465528,1,1,"LOC126354218/LOC126297585",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04012","ErbB signaling pathway","1/264","33/3900",0.0303030303030303,0.447658402203857,-0.858507867735044,0.902014454242034,1,1,"LOC126281608",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04927","Cortisol synthesis and secretion","1/264","33/3900",0.0303030303030303,0.447658402203857,-0.858507867735044,0.902014454242034,1,1,"LOC126297585",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05132","Salmonella infection","1/264","33/3900",0.0303030303030303,0.447658402203857,-0.858507867735044,0.902014454242034,1,1,"LOC126299291",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05230","Central carbon metabolism in cancer","1/264","34/3900",0.0294117647058824,0.434491978609626,-0.89230627466455,0.908703925170429,1,1,"LOC126297494",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Carbohydrate and energy metabolism","Reference disease pathway"
"ko04721","Synaptic vesicle cycle","1/264","36/3900",0.0277777777777778,0.410353535353535,-0.95761520735503,0.920748482307926,1,1,"LOC126354110",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05131","Shigellosis","1/264","36/3900",0.0277777777777778,0.410353535353535,-0.95761520735503,0.920748482307926,1,1,"LOC126299291",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05210","Colorectal cancer","1/264","36/3900",0.0277777777777778,0.410353535353535,-0.95761520735503,0.920748482307926,1,1,"LOC126278346",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05215","Prostate cancer","1/264","36/3900",0.0277777777777778,0.410353535353535,-0.95761520735503,0.920748482307926,1,1,"LOC126334974",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05100","Bacterial invasion of epithelial cells","1/264","38/3900",0.0263157894736842,0.388755980861244,-1.02015680299101,0.931209239711572,1,1,"LOC126299291",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Microbial/prokaryote-associated label"
"ko05160","Hepatitis C","1/264","39/3900",0.0256410256410256,0.378787878787879,-1.05048285253793,0.935911663511713,1,1,"LOC126281690",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko03018","RNA degradation","2/264","64/3900",0.03125,0.461647727272727,-1.16999466739629,0.937860046813227,1,1,"LOC126295407/LOC126268088",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain"
"ko05226","Gastric cancer","2/264","64/3900",0.03125,0.461647727272727,-1.16999466739629,0.937860046813227,1,1,"LOC126335021/LOC126334974",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04924","Renin secretion","1/264","40/3900",0.025,0.369318181818182,-1.08022269668881,0.940293771989544,1,1,"LOC126297585",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05120","Epithelial cell signaling in Helicobacter pylori infection","1/264","41/3900",0.024390243902439,0.360310421286031,-1.10940586741644,0.944377306755026,1,1,"LOC126354110",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04212","Longevity regulating pathway - worm","2/264","66/3900",0.0303030303030303,0.447658402203857,-1.21932733277392,0.944704387331532,1,1,"LOC126295407/LOC126354620",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04066","HIF-1 signaling pathway","1/264","43/3900",0.0232558139534884,0.343551797040169,-1.16620934157245,0.951728368316278,1,1,"LOC126281608",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04211","Longevity regulating pathway","1/264","45/3900",0.0222222222222222,0.328282828282828,-1.22108855342879,0.958111109232238,1,1,"LOC126297585",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05202","Transcriptional misregulation in cancer","2/264","77/3900",0.025974025974026,0.38370720188902,-1.47162429848943,0.971238599212283,1,1,"LOC126354460/LOC126354850",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Genetic information processing","Reference disease pathway"
"ko04621","NOD-like receptor signaling pathway","1/264","51/3900",0.0196078431372549,0.289661319073084,-1.37576178181648,0.972639713530255,1,1,"LOC126281690",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04142","Lysosome biogenesis","5/264","146/3900",0.0342465753424658,0.505915317559153,-1.63944679720923,0.974482806119033,1,1,"LOC126272931/LOC126336948/LOC126298572/LOC126278068/LOC126336962",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04144","Endocytosis","4/264","125/3900",0.032,0.472727272727273,-1.61435290922348,0.974680775693402,1,1,"LOC126334906/LOC126266662/LOC126354218/LOC126273149",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04931","Insulin resistance","1/264","53/3900",0.0188679245283019,0.278730703259005,-1.42442940626768,0.976264694454035,1,1,"LOC126281478",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04140","Autophagy - animal","2/264","81/3900",0.0246913580246914,0.364758698092031,-1.55658575301667,0.977423370479613,1,1,"LOC126298572/LOC126297585",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04214","Apoptosis - fly","1/264","58/3900",0.0172413793103448,0.254702194357367,-1.54074867465539,0.983368374828209,1,1,"LOC126334657",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
