"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
834,"LOC126272767","Belongs to the transient receptor (TC 1.A.4) family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.60632844257476,0.00165504769624271,1.83877208728884,"1027","Higher than gene average"
835,"LOC126356316","Belongs to the mitochondrial carrier (TC 2.A.29) family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.14550523792077,0.0131168885174448,1.71128782725001,"1038","Lower than gene average"
836,"LOC126298530","Elongation of very long chain fatty acids protein","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.3795517214149,0.0135015307558456,2.05975870632988,"1024","Higher than gene average"
837,"LOC126278279","It is involved in the biological process described with","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.4767179079539,0.0178138783796951,2.4409775673994,"1029","Higher than gene average"
838,"LOC126354871","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.49264224297112,2.4588645117337e-05,2.18974848224605,"1049","Higher than gene average"
839,"LOC126340122","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.84397714139885,0.000873801120650527,1.94931462733978,"1049","Higher than gene average"
840,"LOC126340111","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.57770269305737,0.00106691294213428,1.90212132133792,"1058","Higher than gene average"
841,"LOC126281936","RNA helicase","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.04075345978008,0.00145687258631585,2.08503772733433,"1058","Higher than gene average"
842,"LOC126281818","-","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.16817567135678,2.03886515491943e-09,2.70840777842341,"1058","Higher than gene average"
843,"LOC126356328","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.28907331061107,1.53993165037098e-06,2.06075199099001,"1029","Higher than gene average"
844,"LOC126297421","Carboxylic ester hydrolase activity. It is involved in the biological process described with lipid metabolic process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.89828803797466,1.65953417432176e-09,1.93787721724738,"1049","Higher than gene average"
845,"LOC126271895","Belongs to the cytochrome b5 family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.81689269849461,0.000594374616847344,2.21156008665164,"1029","Higher than gene average"
846,"LOC126267333","nucleotide binding","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.1656652519769,0.00346567041596543,1.9441070805011,"1024","Higher than gene average"
847,"LOC126272599","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.9988954078442,0.0147689068845963,2.3332936280672,"1027","Higher than gene average"
848,"LOC126356065","cationic amino acid transporter","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.68500811275435,2.34505210609948e-05,2.06711584963656,"1029","Higher than gene average"
849,"LOC126292051","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.50137227616422,0.0104948062869205,2.21880538632865,"1049","Higher than gene average"
850,"LOC126336638","Sugar (and other) transporter","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.25130122528452,0.00547862696994124,2.41651206707075,"1058","Higher than gene average"
851,"LOC126337983","Solute carrier family 3 member 2 N-terminus","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.69096597274064,0.0151270712889683,2.75256505023784,"1029","Higher than gene average"
852,"LOC126284753","Selenoprotein S (SelS)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.01672437660567,0.0206450960310692,2.37302814563814,"1058","Higher than gene average"
853,"LOC126281943","CHORD","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.06252135407572,0.0224441559782647,2.75886153583807,"1058","Higher than gene average"
854,"LOC126272149","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.5708508703468,0.0267186930241997,2.62253471347312,"1015","Higher than gene average"
855,"LOC126356271","ATP binding. It is involved in the biological process described with protein phosphorylation","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.75117667907926,0.00458123762857234,3.30810548681518,"1023","Higher than gene average"
856,"LOC126280394","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",7.22853642171328,1.41428721627405e-05,3.55182346559262,"1058","Higher than gene average"
857,"LOC126284768","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.01607694695042,4.92916307595434e-05,2.65875002331675,"1052","Higher than gene average"
858,"LOC126355748","Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.83468933130816,0.000464004531785282,3.22218165506771,"1029","Higher than gene average"
859,"LOC126272361","those in tissues and body fluids are associated with the monocyte- macrophage system and enhance the activity of immunoagents","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.57312273511879,0.00839813946511666,2.89337834043366,"1029","Higher than gene average"
860,"LOC126281527","helix-turn-helix, Psq domain","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.60237758537636,0.00303034312976971,3.56284734373645,"1029","Higher than gene average"
861,"LOC126281626","Belongs to the transient receptor (TC 1.A.4) family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.28465282170161,0.0316816082155914,2.50451272214098,"1029","Higher than gene average"
862,"LOC126365760","Reeler domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.95628883848675,0.0001102379937736,2.01922997086675,"1039","Lower than gene average"
863,"LOC126335136","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.73670682012493,0.0296976693886711,2.15615245037014,"1009","Lower than gene average"
864,"LOC126284379","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.26002557629304,0.0224687435750273,2.73363196962126,"1029","Higher than gene average"
865,"LOC126291751","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.60576422365416,0.00107351094374303,2.31731067792377,"1052","Higher than gene average"
866,"LOC126284941","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.234063164002,0.0301245123500782,2.99695645564497,"1057","Higher than gene average"
867,"LOC126353998","protein serine threonine kinase activity. It is involved in the biological process described with protein phosphorylation","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.12532692698106,0.0434768550412926,2.1938768601886,"1049","Higher than gene average"
868,"LOC126321317","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.15565667240132,0.00562357160607513,2.45035606998233,"1058","Higher than gene average"
869,"LOC126355920","Interferon-related protein conserved region","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.49876524781278,0.00598383007276844,3.13209048634243,"1049","Higher than gene average"
870,"LOC126365957","Belongs to the hexokinase family","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.52687070824555,5.87143139985037e-05,2.29496093690301,"1029","Higher than gene average"
871,"LOC126298393","Catalyzes the dehydration of methylthioribulose-1- phosphate (MTRu-1-P) into 2,3-diketo-5-methylthiopentyl-1- phosphate (DK-MTP-1-P)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.06639325158741,0.000721401824659422,2.28871619089301,"1027","Higher than gene average"
872,"LOC126298649","Annexin repeats","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.19036143740153,0.00640972709071735,1.99156222799712,"1040","Lower than gene average"
873,"LOC126365983","Possible membrane-associated motif in LPS-induced tumor necrosis factor alpha factor (LITAF), also known as PIG7, and other animal proteins.","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.71503797139317,0.00521112584687324,2.53722239295557,"1023","Higher than gene average"
874,"LOC126267275","Protein of unknown function (DUF3421)","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.04070014924879,0.0470077806975233,2.11608265741924,"1023","Higher than gene average"
875,"LOC126271945","Matrixin","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.20677318328218,0.0203760475168744,3.03911477481614,"1029","Higher than gene average"
876,"LOC126323183","Attacin, C-terminal region","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",4.0873658618604,0.0187657114237617,3.30947848312905,"1029","Higher than gene average"
877,"LOC126323151","Attacin, C-terminal region","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",23.9124200986221,1.84263033099589e-27,3.39131937939136,"1029","Higher than gene average"
878,"LOC126323199","no description","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",6.63387549976991,0.0017853214746673,3.60945278503404,"1029","Higher than gene average"
879,"LOC126323134","Attacin, C-terminal region","DEG in 2 diets",2,"33; 83","Higher in infected","Diet 33; Diet 83: infected vs control",7.99037642894043,0.000124794991127156,3.33472547489349,"1029","Higher than gene average"
880,"LOC126323118","no description","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",7.41744970017917,0.00104509619638998,3.78216694256924,"1029","Higher than gene average"
881,"LOC126280991","Lipocalin / cytosolic fatty-acid binding protein family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.37782100754445,0.0145766589679643,2.98493289143093,"1029","Higher than gene average"
882,"LOC126278196","Enoyl-CoA hydratase/isomerase","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.4683767429718,0.018033203876765,3.06074431867395,"1016","Lower than gene average"
883,"LOC126298389","Hyaluronoglucosaminidase","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",4.44283595353798,0.0227192504678646,3.11288767295227,"1057","Higher than gene average"
884,"LOC126336547","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.89841205544899,0.00444994514559335,2.21411691362345,"1029","Higher than gene average"
885,"LOC126295438","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.12284208311806,0.023039950133133,2.1736150766402,"1057","Higher than gene average"
886,"LOC126336760","Kazal type serine protease inhibitors","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.45487384880478,0.0334803980663686,3.62715328468673,"1018","Higher than gene average"
887,"LOC126335041","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.91255256704222,0.00407738850457222,3.62625723467572,"1058","Higher than gene average"
888,"LOC126267477","cysteine-type endopeptidase inhibitor activity. It is involved in the biological process described with proteolysis","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.10415033116997,0.00440396956794223,2.28317734443847,"1049","Higher than gene average"
