"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126286641",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.98263515747348,0.025183766746399
"LOC126287492",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",3.32956462385834,0.028354428175657
"LOC126287659",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.637658235833,0.0262376076554205
"LOC126287991",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.11773670068356,0.000182711953359784
"LOC126289098",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.53988950595452,0.00549301289640896
"LOC126290759",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.42685783009973,0.0124129156689088
"LOC126291424",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.8463601840636,0.00359115254773344
"LOC126291426",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",3.8262948989827,0.0463912472473321
"LOC126291476",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.07191843769548,0.00474024560616238
"LOC126291498",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.34230079104698,0.00546573817223926
"LOC126291514",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.32378451583916,0.00917641877041351
"LOC126291516",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.628789274929,0.0105930731974914
"LOC126291582",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.44647528546793,9.01024893581458e-17
"LOC126291583",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",3.43104770154859,0.0378221396380741
"LOC126291591",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.54896550898144,8.97076149330484e-06
"LOC126291606",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",1.98777455149081,9.18682186241803e-09
"LOC126291628",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.26793743357337,0.0345747586652932
"LOC126291635",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",2.70596659517779,0.0337848589750858
"LOC126291637",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.03606114505797,0.0495180961292962
"LOC126291639",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.75928712058996,2.64347255090361e-08
"LOC126291642",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.18339448268136,0.000140028346038892
"LOC126291694",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.06865304396556,0.0343345745238004
"LOC126291743",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.76498618453048,0.000321980493299507
"LOC126291748",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.53309321474259,0.00268516745625538
"LOC126291749",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.24813981962438,0.00180699736924655
"LOC126291751",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",1.60513028937515,0.000541228891668638
"LOC126291782",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.47359881185344,0.00170816283421877
"LOC126291783",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.00706120081132,0.010369091416288
"LOC126291785",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.8512549141748,3.04986399664253e-05
"LOC126291786",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.40587112356745,0.00625295135364247
"LOC126291795",TRUE,2,"Diet contrasts: infected","Infected 33 vs 50; Infected 83 vs 33","Downregulated; Upregulated",6.44611088839094,0.00322888463596765
"LOC126291804",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.04082414751518,0.0238966524616417
"LOC126291805",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.40867452333854,3.44392031117116e-07
"LOC126291810",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",3.21924153820475,0.00238478370361249
"LOC126291811",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.57850803155237,0.00123387451506384
"LOC126291821",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",2.23545063461996,0.0479362923266518
"LOC126291838",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.68252397330353,0.0153459325541317
"LOC126291872",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.08855400949599,0.000610384337597677
"LOC126291884",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.42777683095747,8.16197235450152e-13
"LOC126291885",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.43668301581199,4.81059267105727e-11
"LOC126291886",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.68730509044217,3.41493411538212e-16
"LOC126291901",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.7173371361242,2.4799231647968e-05
"LOC126291912",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.86471677676077,6.1365738190049e-05
"LOC126291913",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.03911921024046,5.79969188130138e-05
"LOC126291917",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.03898321677796,4.35416377523085e-05
"LOC126291919",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.28072915204044,0.00260580849656808
"LOC126291920",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.94184934924232,0.0124725000432329
"LOC126291948",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.84668396129193,1.37038965194347e-08
"LOC126291949",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.06854691963072,0.0100616372126057
"LOC126291950",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.86014759759376,0.0110981746313024
"LOC126291954",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",3.55228097957479,2.03617899202775e-07
"LOC126291956",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",4.74878109978863,0.00420412434447463
"LOC126291959",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.63387030233648,0.00747457949102347
"LOC126291966",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.67586857633815,0.0171234490123065
"LOC126291976",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.41901794729199,0.00912235093730016
"LOC126291991",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.02964045062138,0.000299358710395056
"LOC126292011",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.8622703930737,3.06610946424115e-20
"LOC126292013",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.41212905636063,0.000293158986116711
"LOC126292020",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.87609953744199,1.92300691977829e-05
"LOC126292024",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.65759612349125,1.09777664820117e-08
"LOC126292034",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.43507568595952,6.19442240662569e-05
"LOC126292038",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.08387389667646,2.05006622708366e-08
"LOC126292039",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.41133691405443,6.74049794371955e-20
"LOC126292043",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.11722307626472,6.26156752020417e-27
"LOC126292044",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.86818528739193,1.52887344410453e-09
"LOC126292045",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.8556629350682,1.72621382784341e-10
